Suburb,Rooms,Type,Price,Method,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Postcode_Agrupado,Airbnb_Price
Hampton,4,h,2130000.0,S,3188,2,2,714.0,188.0,1925,Bayside,-37.9446,145.0092,Southern Metropolitan,3199.0,245.11267
Hampton East,2,u,400000.0,S,3188,1,1,0.0,75.0,1960,Bayside,-37.9367,145.0322,Southern Metropolitan,3199.0,245.11267
Hampton East,3,h,952000.0,S,3188,2,2,246.0,,,Bayside,-37.9356,145.0268,Southern Metropolitan,3199.0,245.11267
Hampton East,3,h,1255000.0,S,3188,2,2,614.0,,,Bayside,-37.9346,145.0302,Southern Metropolitan,3199.0,245.11267
Hampton East,3,t,1020000.0,S,3188,2,2,221.0,171.0,,Bayside,-37.9355,145.0257,Southern Metropolitan,3199.0,245.11267
Hampton East,3,h,926000.0,S,3188,2,2,393.0,140.0,1950,Bayside,-37.9431,145.0267,Southern Metropolitan,3199.0,245.11267
Hampton East,3,h,1070000.0,S,3188,1,3,583.0,106.0,1970,Bayside,-37.9428,145.0296,Southern Metropolitan,3199.0,245.11267
Hampton East,2,u,801000.0,S,3188,1,1,217.0,107.0,1994,Bayside,-37.9432,145.0348,Southern Metropolitan,3199.0,245.11267
Hampton East,3,t,1150000.0,S,3188,2,1,0.0,3.0,2005,Bayside,-37.9355,145.0276,Southern Metropolitan,3199.0,245.11267
Hampton East,2,u,472000.0,S,3188,1,1,215.0,68.0,2007,Bayside,-37.933,145.0322,Southern Metropolitan,3199.0,245.11267
Hampton East,3,h,1471000.0,S,3188,2,2,732.0,,,Bayside,-37.9362,145.0339,Southern Metropolitan,3199.0,245.11267
Hampton East,2,h,830000.0,PI,3188,1,2,658.0,,,Bayside,-37.9426,145.03,Southern Metropolitan,3199.0,245.11267
Hampton East,3,h,1195000.0,S,3188,1,2,601.0,,,Bayside,-37.9386,145.0317,Southern Metropolitan,3199.0,245.11267
Hampton East,3,h,1300000.0,S,3188,2,2,586.0,150.0,1950,Bayside,-37.9431,145.0274,Southern Metropolitan,3199.0,245.11267
Hampton East,4,h,1416000.0,S,3188,2,2,575.0,,,Bayside,-37.9343,145.0303,Southern Metropolitan,3199.0,245.11267
Hampton East,4,h,1200000.0,S,3188,2,2,0.0,154.0,2002,Bayside,-37.9405,145.0346,Southern Metropolitan,3199.0,245.11267
Hampton East,3,u,865000.0,S,3188,2,2,317.0,,,Bayside,-37.9431,145.0347,Southern Metropolitan,3199.0,245.11267
Hawthorn,4,h,1650000.0,PI,3122,2,2,317.0,210.0,2005,Boroondara,-37.8344,145.0422,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1480000.0,S,3122,1,0,228.0,116.0,,Boroondara,-37.8157,145.0263,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,348000.0,S,3122,1,1,0.0,53.0,1950,Boroondara,-37.8303,145.0341,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,320000.0,VB,3122,1,0,0.0,,,Boroondara,-37.8235,145.0258,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,u,1189000.0,S,3122,1,1,181.0,122.0,1969,Boroondara,-37.8243,145.0328,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,610000.0,PI,3122,2,1,85.0,82.0,2014,Boroondara,-37.8154,145.0369,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,575000.0,S,3122,1,1,0.0,,,Boroondara,-37.8263,145.0257,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,600000.0,S,3122,1,1,0.0,,,Boroondara,-37.816,145.0272,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,492000.0,S,3122,1,1,0.0,63.0,1995,Boroondara,-37.8299,145.0422,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,806000.0,S,3122,1,1,0.0,64.0,1930,Boroondara,-37.8249,145.0342,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,h,1155000.0,S,3122,1,2,235.0,,,Boroondara,-37.8153,145.0231,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,2000000.0,S,3122,2,1,460.0,176.0,1940,Boroondara,-37.8155,145.019,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,500000.0,VB,3122,1,1,0.0,,2007,Boroondara,-37.8287,145.035,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,753000.0,S,3122,1,2,0.0,88.0,1960,Boroondara,-37.8186,145.017,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,330000.0,PI,3122,1,1,0.0,52.0,1970,Boroondara,-37.8177,145.0424,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1420000.0,S,3122,1,0,218.0,108.0,1890,Boroondara,-37.8214,145.0437,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,u,956000.0,S,3122,2,2,189.0,,,Boroondara,-37.8258,145.0446,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,418000.0,S,3122,1,0,1056.0,,,Boroondara,-37.8261,145.0349,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,495000.0,S,3122,1,1,0.0,60.0,2014,Boroondara,-37.8216,145.0343,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,525000.0,S,3122,1,1,0.0,,,Boroondara,-37.8265,145.0257,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,292000.0,S,3122,1,0,0.0,56.0,1966,Boroondara,-37.8294,145.0382,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,365000.0,PI,3122,1,1,0.0,,1975,Boroondara,-37.8272,145.0444,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,580000.0,S,3122,1,1,1089.0,76.0,2003,Boroondara,-37.8143,145.0322,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1300000.0,S,3122,2,1,341.0,155.0,1938,Boroondara,-37.8236,145.0425,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1300000.0,S,3122,1,0,232.0,90.0,1900,Boroondara,-37.8173,145.0252,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,575000.0,S,3122,2,1,0.0,,,Boroondara,-37.8213,145.0291,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,440000.0,SP,3122,1,1,0.0,52.0,1970,Boroondara,-37.8192,145.0385,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,u,1000000.0,PI,3122,3,2,0.0,145.0,1999,Boroondara,-37.8144,145.0153,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1741000.0,S,3122,1,1,383.0,109.0,1910,Boroondara,-37.8155,145.0385,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,2325000.0,S,3122,2,1,373.0,,,Boroondara,-37.8281,145.0391,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,545000.0,S,3122,1,1,0.0,,2004,Boroondara,-37.8258,145.0446,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,655000.0,S,3122,1,1,0.0,78.0,1960,Boroondara,-37.8343,145.0364,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,488000.0,S,3122,1,1,0.0,57.0,2004,Boroondara,-37.8272,145.0343,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1510000.0,S,3122,2,2,264.0,,1970,Boroondara,-37.8163,145.0301,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,450000.0,S,3122,1,1,0.0,,,Boroondara,-37.8237,145.0242,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,2065000.0,S,3122,1,1,351.0,150.0,1910,Boroondara,-37.8165,145.02100000000004,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,350000.0,VB,3122,1,1,0.0,51.0,1960,Boroondara,-37.8208,145.0456,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,645000.0,S,3122,1,1,0.0,,,Boroondara,-37.8314,145.0353,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,t,1400000.0,S,3122,2,2,299.0,,1960,Boroondara,-37.8299,145.0387,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1712000.0,S,3122,1,1,342.0,130.0,1900,Boroondara,-37.814,145.0212,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,520000.0,PI,3122,1,1,0.0,,,Boroondara,-37.8185,145.0235,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,480000.0,VB,3122,1,1,0.0,50.0,1940,Boroondara,-37.8128,145.0171,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,630000.0,S,3122,1,1,71.0,,,Boroondara,-37.8268,145.0267,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,517000.0,S,3122,1,1,0.0,,,Boroondara,-37.8261,145.0254,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,320000.0,VB,3122,1,1,0.0,,,Boroondara,-37.827,145.0444,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,h,1828500.0,S,3122,1,0,243.0,,1885,Boroondara,-37.8202,145.0409,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,400000.0,PI,3122,1,1,0.0,41.0,1950,Boroondara,-37.8155,145.0161,Southern Metropolitan,3199.0,180.57065
Hawthorn,4,u,1650000.0,VB,3122,2,3,207.0,180.0,2002,Boroondara,-37.8271,145.0243,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,587500.0,S,3122,1,1,1099.0,72.0,1965,Boroondara,-37.8271,145.0347,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,560000.0,S,3122,1,1,0.0,70.0,2013,Boroondara,-37.8268,145.0344,Southern Metropolitan,3199.0,180.57065
Hawthorn,4,h,1936000.0,S,3122,2,1,218.0,173.0,1890,Boroondara,-37.8142,145.0252,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,487500.0,S,3122,1,1,0.0,,,Boroondara,-37.814,145.02100000000004,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,u,630000.0,S,3122,1,1,0.0,75.0,1970,Boroondara,-37.8153,145.02100000000004,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1560000.0,PI,3122,2,0,198.0,148.0,1910,Boroondara,-37.8169,145.0234,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,h,2265000.0,S,3122,1,1,460.0,,,Boroondara,-37.8173,145.0248,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,u,840000.0,VB,3122,2,2,0.0,88.0,2014,Boroondara,-37.8268,145.0344,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1780000.0,SP,3122,3,2,88.0,178.0,2011,Boroondara,-37.824,145.0427,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,605000.0,S,3122,1,1,0.0,,,Boroondara,-37.8268,145.0257,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,535000.0,S,3122,1,1,1228.0,,1970,Boroondara,-37.8185,145.0236,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,815000.0,PI,3122,1,1,0.0,93.0,1940,Boroondara,-37.8184,145.0163,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,u,1975000.0,VB,3122,2,1,0.0,196.0,2010,Boroondara,-37.8235,145.029,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,445000.0,PI,3122,1,1,0.0,,1960,Boroondara,-37.8249,145.026,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,663000.0,S,3122,1,1,0.0,,,Boroondara,-37.8166,145.0163,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,657500.0,S,3122,1,1,728.0,73.0,1965,Boroondara,-37.8177,145.0424,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,445000.0,S,3122,1,1,0.0,52.0,1970,Boroondara,-37.8261,145.0269,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,750000.0,VB,3122,1,1,747.0,,2007,Boroondara,-37.8287,145.035,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1180000.0,S,3122,1,3,218.0,92.0,1900,Boroondara,-37.8176,145.0204,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,470000.0,VB,3122,1,1,0.0,70.0,1970,Boroondara,-37.813,145.0207,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,485000.0,VB,3122,1,1,0.0,76.0,2005,Boroondara,-37.8226,145.0368,Southern Metropolitan,3199.0,180.57065
Hawthorn,4,h,1800000.0,SP,3122,2,4,601.0,158.0,1940,Boroondara,-37.839,145.0418,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,805000.0,S,3122,1,1,0.0,,1970,Boroondara,-37.8235,145.0294,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1855000.0,S,3122,1,1,304.0,125.0,1900,Boroondara,-37.8253,145.0287,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1377000.0,S,3122,1,2,314.0,,1890,Boroondara,-37.8202,145.0404,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,665000.0,S,3122,1,3,0.0,70.0,1965,Boroondara,-37.8183,145.0194,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,751000.0,S,3122,1,1,711.0,,,Boroondara,-37.8144,145.0328,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1551000.0,S,3122,1,1,199.0,103.0,1890,Boroondara,-37.8172,145.0243,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,415000.0,S,3122,1,1,0.0,,,Boroondara,-37.8192,145.0221,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,743000.0,S,3122,1,2,0.0,,,Boroondara,-37.8249,145.0405,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,h,1535000.0,S,3122,1,0,243.0,,,Boroondara,-37.8198,145.0245,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,612500.0,S,3122,1,1,859.0,71.0,1960,Boroondara,-37.8183,145.0423,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,690000.0,S,3122,1,1,82.0,,,Boroondara,-37.81800000000001,145.0268,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,715000.0,S,3122,1,1,0.0,82.0,2001,Boroondara,-37.8142,145.0308,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1980000.0,S,3122,2,1,151.0,,,Boroondara,-37.8219,145.0241,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,t,1055000.0,S,3122,2,1,191.0,151.0,1975,Boroondara,-37.813,145.0167,Southern Metropolitan,3199.0,180.57065
Hawthorn,4,h,1976000.0,S,3122,2,2,410.0,275.0,1890,Boroondara,-37.8246,145.026,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,382000.0,SP,3122,1,1,0.0,,,Boroondara,-37.8339,145.0335,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,499000.0,S,3122,1,1,0.0,56.0,1960,Boroondara,-37.8158,145.0342,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,495000.0,S,3122,1,1,0.0,85.0,1970,Boroondara,-37.8157,145.0273,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,1400000.0,PI,3122,2,1,164.0,126.0,1890,Boroondara,-37.8159,145.0219,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,370000.0,PI,3122,1,1,0.0,44.0,2014,Boroondara,-37.8222,145.0329,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,627500.0,S,3122,2,2,0.0,89.0,2000,Boroondara,-37.8213,145.0224,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,710000.0,S,3122,2,1,0.0,,,Boroondara,-37.8264,145.02700000000004,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,485000.0,S,3122,1,1,0.0,,,Boroondara,-37.8264,145.02700000000004,Southern Metropolitan,3199.0,180.57065
Hawthorn,1,u,310000.0,VB,3122,1,1,0.0,,,Boroondara,-37.8216,145.0343,Southern Metropolitan,3199.0,180.57065
Hawthorn,2,u,450000.0,VB,3122,1,1,0.0,,1970,Boroondara,-37.8186,145.0423,Southern Metropolitan,3199.0,180.57065
Hawthorn,3,h,2160000.0,S,3122,2,2,387.0,,1910,Boroondara,-37.82,145.0421,Southern Metropolitan,3199.0,180.57065
Heidelberg Heights,2,h,815000.0,SP,3081,1,2,589.0,120.0,1930,Banyule,-37.7501,145.0505,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,720000.0,S,3081,1,0,505.0,,,Banyule,-37.7375,145.0555,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,4,h,1370000.0,S,3081,2,4,481.0,,,Banyule,-37.746,145.0511,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,757000.0,S,3081,2,2,275.0,,,Banyule,-37.7494,145.0538,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,740600.0,S,3081,2,2,337.0,,,Banyule,-37.7375,145.0586,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,580000.0,VB,3081,1,1,577.0,,,Banyule,-37.7428,145.0532,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,t,565000.0,S,3081,2,1,201.0,107.0,2007,Banyule,-37.7426,145.0556,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,5,h,1587500.0,S,3081,4,2,599.0,,2013,Banyule,-37.7521,145.0505,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,4,h,758500.0,S,3081,2,3,510.0,,,Banyule,-37.7427,145.0547,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,994000.0,S,3081,2,2,807.0,192.0,1950,Banyule,-37.7453,145.0559,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,725000.0,SP,3081,2,1,665.0,,,Banyule,-37.7505,145.0477,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,725000.0,S,3081,1,3,577.0,,1955,Banyule,-37.7368,145.0524,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,743000.0,S,3081,1,0,673.0,,1950,Banyule,-37.7428,145.0494,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,785000.0,S,3081,1,0,592.0,130.0,1950,Banyule,-37.7477,145.0481,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,t,620000.0,VB,3081,2,2,215.0,118.0,2005,Banyule,-37.7424,145.0519,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,700000.0,VB,3081,2,1,608.0,,,Banyule,-37.7376,145.0488,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,t,706750.0,S,3081,2,2,250.0,125.0,2012,Banyule,-37.7449,145.0523,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,584000.0,S,3081,1,1,428.0,84.0,1950,Banyule,-37.7418,145.0513,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,909000.0,S,3081,2,2,585.0,134.0,1960,Banyule,-37.7358,145.0546,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,4,h,1086000.0,S,3081,2,2,724.0,161.0,1960,Banyule,-37.7404,145.0582,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,680000.0,S,3081,1,1,605.0,78.0,1950,Banyule,-37.7365,145.0545,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,u,440000.0,VB,3081,1,2,281.0,,1970,Banyule,-37.7429,145.0519,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,650000.0,S,3081,1,3,620.0,85.0,1950,Banyule,-37.7377,145.0541,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,5,h,890000.0,S,3081,2,2,596.0,172.0,1972,Banyule,-37.7487,145.0522,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,650000.0,S,3081,1,2,582.0,90.0,1955,Banyule,-37.7422,145.05,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,659500.0,SP,3081,1,1,608.0,,,Banyule,-37.7361,145.0551,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,725000.0,S,3081,1,2,580.0,,,Banyule,-37.738,145.0563,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,u,605000.0,S,3081,1,1,166.0,87.0,2008,Banyule,-37.7416,145.0567,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,6,h,770000.0,VB,3081,4,4,638.0,115.0,1960,Banyule,-37.7426,145.048,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,950000.0,S,3081,1,2,800.0,118.0,1960,Banyule,-37.7406,145.0483,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,4,h,856000.0,S,3081,1,2,722.0,208.0,1975,Banyule,-37.7477,145.0565,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,600000.0,VB,3081,2,2,251.0,200.0,2012,Banyule,-37.7358,145.0559,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,u,450000.0,SP,3081,1,1,0.0,82.0,,Banyule,-37.7359,145.0563,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,1060000.0,S,3081,1,0,837.0,,,Banyule,-37.7389,145.053,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,850000.0,S,3081,1,1,590.0,,,Banyule,-37.7483,145.0479,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,510000.0,SP,3081,1,2,244.0,,,Banyule,-37.7421,145.0491,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,1100000.0,SP,3081,1,0,613.0,,1925,Banyule,-37.7532,145.0554,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,915000.0,S,3081,1,1,748.0,101.0,1950,Banyule,-37.7416,145.0481,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,u,400000.0,PI,3081,1,1,127.0,83.0,1970,Banyule,-37.747,145.0575,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,526000.0,S,3081,1,1,310.0,,1994,Banyule,-37.7389,145.0486,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,570000.0,S,3081,1,3,428.0,,,Banyule,-37.7355,145.0573,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,550000.0,VB,3081,1,1,420.0,90.0,1960,Banyule,-37.7363,145.0506,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,510000.0,SP,3081,1,1,174.0,,,Banyule,-37.7433,145.0545,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,590000.0,S,3081,1,2,586.0,80.0,1955,Banyule,-37.7435,145.0486,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,920000.0,S,3081,1,3,932.0,97.0,1950,Banyule,-37.7333,145.0588,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,2,h,460000.0,VB,3081,1,2,508.0,79.0,1955,Banyule,-37.7428,145.0557,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,662500.0,S,3081,1,4,552.0,,,Banyule,-37.7379,145.0514,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,4,h,1000500.0,S,3081,2,1,592.0,191.0,1950,Banyule,-37.7478,145.0477,Eastern Metropolitan,3099.0,83.6579
Heidelberg Heights,3,h,631000.0,S,3081,1,1,596.0,99.0,1960,Banyule,-37.7432,145.0479,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,5,h,765000.0,S,3081,2,2,415.0,,,Banyule,-37.7354,145.0381,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,691000.0,S,3081,1,2,624.0,86.0,1965,Banyule,-37.7456,145.0397,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,560000.0,SP,3081,1,1,523.0,87.0,1960,Banyule,-37.7369,145.0376,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,2,h,735000.0,SP,3081,1,3,602.0,,,Banyule,-37.7455,145.0452,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,830000.0,S,3081,2,0,643.0,,,Banyule,-37.736999999999995,145.0364,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,330000.0,S,3081,1,1,468.0,,,Banyule,-37.7357,145.0413,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,1,h,405000.0,S,3081,1,2,374.0,,,Banyule,-37.7359,145.03799999999995,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,2,t,370000.0,VB,3081,1,1,100.0,90.0,2013,Banyule,-37.7383,145.036,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,532000.0,S,3081,1,1,390.0,86.0,1955,Banyule,-37.7369,145.0422,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,740000.0,S,3081,2,1,627.0,,1960,Banyule,-37.747,145.0402,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,2,h,686000.0,S,3081,1,2,650.0,,,Banyule,-37.7446,145.0404,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,2,h,501500.0,S,3081,1,2,538.0,,,Banyule,-37.7405,145.0365,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,525500.0,S,3081,1,1,605.0,,,Banyule,-37.7344,145.0404,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,525000.0,S,3081,1,2,192.0,,1970,Banyule,-37.7409,145.0398,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,710000.0,S,3081,1,1,594.0,107.0,,Banyule,-37.7385,145.0409,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,808000.0,S,3081,1,0,649.0,,,Banyule,-37.7386,145.0441,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,652000.0,S,3081,1,0,589.0,,,Banyule,-37.7356,145.0448,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,2,h,515500.0,S,3081,1,1,331.0,111.0,1960,Banyule,-37.7441,145.0379,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,800000.0,S,3081,1,3,633.0,88.0,1950,Banyule,-37.746,145.0422,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,2,h,450000.0,S,3081,1,2,418.0,,1960,Banyule,-37.7392,145.0425,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,605000.0,PI,3081,2,4,0.0,,,Banyule,-37.7391,145.0427,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,2,h,620000.0,PI,3081,1,2,668.0,88.0,1950,Banyule,-37.7389,145.0393,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,2,h,497500.0,SP,3081,1,2,708.0,,,Banyule,-37.7443,145.0454,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,2,u,360000.0,SP,3081,1,1,89.0,85.0,1970,Banyule,-37.7444,145.047,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,2,h,440500.0,S,3081,1,1,368.0,81.0,1955,Banyule,-37.7341,145.0434,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,4,h,758000.0,S,3081,1,1,632.0,152.0,1955,Banyule,-37.7466,145.0428,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,3,h,690500.0,S,3081,1,2,605.0,,,Banyule,-37.7386,145.0447,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,2,h,752000.0,S,3081,1,0,627.0,,,Banyule,-37.7469,145.0399,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,2,h,777000.0,S,3081,1,0,649.0,,,Banyule,-37.7443,145.0452,Eastern Metropolitan,3099.0,83.6579
Heidelberg West,2,h,680000.0,PI,3081,1,1,591.0,,,Banyule,-37.7385,145.0387,Eastern Metropolitan,3099.0,83.6579
